,'Latitude','Longitude'
147,51.227619171099995,4.403474807699999
148,51.227249145500004,4.4052000046
149,51.2034492493,4.4254965782
150,51.1943511963,4.4184465408
151,51.228572845500004,4.4370684624
152,51.20886611939999,4.408348560299999
153,51.2014923096,4.423886776
154,51.2152290344,4.4083647728
155,51.206203460699996,4.3876614571
156,51.217895507799994,4.4213366509
157,51.20203018189999,4.4210615158
158,51.215480804399995,4.4205064774
159,51.2080841064,4.3851699829
160,51.215560913100006,4.4049682617000006
161,51.220710754399995,4.3968768119999995
162,51.222919464099995,4.3984298706
163,51.200286865200006,4.4118232726999995
164,51.2031097412,4.4039716721
165,51.232273101800004,4.4088850021
166,51.233997345,4.4177765845999994
167,51.194458007799994,4.4185848236
168,51.2358474731,4.4207549095
169,51.2234191895,4.4263834953
170,51.2207870483,4.4433550835
171,51.1943511963,4.4182014464999995
172,51.2092781067,4.4158201218
173,51.22706604,4.4041433333999995
174,51.1941833496,4.4186081886
175,51.2149810791,4.4107065201
176,51.2145690918,4.4092664719
177,51.2280044556,4.4065232277
178,51.2071723938,4.4201235771
179,51.2273750305,4.381195068399999
180,51.221351623500006,4.4197649956000005
181,51.2016448975,4.4063315392
182,51.2197151184,4.3962068558
183,51.2116699219,4.4006533623
184,51.219165802,4.420246601100001
185,51.2162017822,4.410451889
186,51.217880249,4.4172449112
187,51.2068138123,4.4265818596
188,51.2016525269,4.3915014267000005
189,51.225952148400005,4.4006166458
190,51.2189559937,4.4044966698
191,51.214546203599994,4.4091701508
192,51.231967926,4.405023098
193,51.233940124499995,4.419043541000001
194,51.2158508301,4.3289232254000005
195,51.1944351196,4.4185614586
196,51.227279663100006,4.4091334343
197,51.194458007799994,4.4185647965
198,51.21900177,4.404316902200001
199,51.21509552,4.415058136
200,51.2144012451,4.4186768532
201,51.194423675500005,4.4180583954
202,51.2300834656,4.4024381638
203,51.222457885699995,4.4362897873
204,51.201820373500006,4.4214315414
205,51.232578277600005,4.4051866531
206,51.1943817139,4.418603420299999
207,51.21133422850001,4.4262051582
208,51.211086273199996,4.4102783203
209,51.208408355699994,4.437139988
210,51.227176666300004,4.4014549255
211,51.2209968567,4.4066867828
212,51.2063331604,4.3935818672
213,51.215320587200004,4.408238411
214,51.206394195600005,4.4139199257
215,51.2357063293,4.4091281891000005
216,51.2294502258,4.3283782005
217,51.2273139954,4.409343242699999
218,51.1943473816,4.4185366631
219,51.2311782837,4.4055848122
220,51.227409362799996,4.4016551971
221,51.200531005900004,4.4191217423
222,51.206146240200006,4.3872184753
223,51.2034416199,4.425501823399999
224,51.20300674439999,4.4216065407
225,51.2061195374,4.3872699738
226,51.2207183838,4.449498176600001
227,51.205532074,4.4178848267
228,51.234283447299994,4.405868530299999
229,51.194393158000004,4.4185647965
230,51.2083129883,4.3406448364
231,51.1945419312,4.4183182716000005
232,51.2152328491,4.4085350037
233,51.2069854736,4.4324550629
234,51.226184845,4.4005632401
235,51.201442718500005,4.4237351418
236,51.2289886475,4.4178447723000005
237,51.231918335,4.405143261
238,51.2209701538,4.4179568291
239,51.1943817139,4.4185781479
240,51.208724975600006,4.3933167458
241,51.1941566467,4.4184718132
242,51.2173538208,4.4136247635000005
243,51.2117881775,4.4076333046
244,51.2144012451,4.4108166695
245,51.2103805542,4.4268116951
246,51.2094650269,4.4595031738
247,51.2042655945,4.3921265601999995
248,51.2224845886,4.4128952026
249,51.2293243408,4.401931762699999
250,51.2159614563,4.4137201309
251,51.216255188000005,4.4413847923
252,51.2189674377,4.4004716873000005
253,51.1944313049,4.418610096
254,51.2348899841,4.4165415764
255,51.194393158000004,4.4185533524
256,51.2283401489,4.3828182221
257,51.2054634094,4.3902683258
258,51.2350082397,4.4171152115
259,51.212661743199995,4.4243984222
260,51.204639434799994,4.3930602074000005
261,51.2324333191,4.4029297829
262,51.210651397700005,4.4180083275
263,51.236000061000006,4.4028916359
264,51.209041595500004,4.4479551315
265,51.209590911899994,4.4140982628
266,51.2259712219,4.4151282311
267,51.203632354700005,4.3940167427
268,51.2026100159,4.3942666054
269,51.211826324499995,4.426398277300001
270,51.218940734899995,4.419374942799999
271,51.200492858900006,4.3911833763
272,51.1977920532,4.4562048912
273,51.2283363342,4.4392733574
274,51.194206237799996,4.4183568955000005
275,51.229648590100005,4.401758194
276,51.2239379883,4.403339862799999
277,51.2190666199,4.4040031433
278,51.219116210900005,4.4497385025
279,51.2277030945,4.4018502235
280,51.1943130493,4.4185566902
281,51.2149162292,4.437534809100001
282,51.19421768189999,4.4187550545
283,51.2126579285,4.410238266
284,51.2204246521,4.441923141499999
285,51.205615997299994,4.4174718856999995
286,51.1941719055,4.4187150002
287,51.228015899700004,4.4087648392
288,51.1947517395,4.4197268486
289,51.225948333699996,4.4006767273000005
290,51.2106933594,4.4098482132
291,51.2265167236,4.4146981239
292,51.2324981689,4.417778492
293,51.2353897095,4.416864872
294,51.2160263062,4.4047398567
295,51.21542358399999,4.4071016312
296,51.21900177,4.4043798447
297,51.2021064758,4.4202632904
298,51.1941833496,4.4183998107999995
299,51.2059288025,4.4256682396
300,51.235786438000005,4.4183149338
301,51.2192344666,4.4224500656
302,51.2151107788,4.402463436100001
303,51.2158927917,4.420188427
304,51.218551635699995,4.4046568871
305,51.1941184998,4.4186582565
306,51.194343566899995,4.4181632996
307,51.2304840088,4.405333519
308,51.2323989868,4.4051914215
309,51.2200431824,4.4057283402
310,51.219989776599995,4.4149565697
311,51.2319488525,4.4126701355
312,51.2041397095,4.3880081177
313,51.2021522522,4.4200015068
314,51.2014884949,4.4110331535
315,51.2281112671,4.4064416885
316,51.198387146,4.4074702263
317,51.2356529236,4.4163217545
318,51.2247810364,4.4258999825
319,51.221179962200004,4.4069266319
320,51.2313995361,4.3785099983
321,51.227207183800004,4.4090766907
322,51.235206604,4.4166035652
323,51.1942672729,4.4033031464
324,51.2066383362,4.4033632278
325,51.2259292603,4.4072451592
326,51.208892822299994,4.4147481918
327,51.207988738999994,4.440175056499999
328,51.213222503699996,4.4091868401
329,51.221157074,4.4149765968
330,51.2021217346,4.4199700356000005
331,51.2355613708,4.4093418121
332,51.2016296387,4.4178118706000005
333,51.2060813904,4.3872699738
334,51.201225280799996,4.4228949547
335,51.20984268189999,4.3882451057
336,51.2188949585,4.4172034263999995
337,51.2071762085,4.3974452019
338,51.231567382799994,4.4276199341
339,51.2054901123,4.4175934792
340,51.2172698975,4.4193434714999995
341,51.200603485100004,4.4119014739999995
342,51.2099838257,4.4117150307
343,51.2049713135,4.3893032074
344,51.2270050049,4.4090118408
345,51.230266571,4.4024701119
346,51.2128601074,4.4050564766
347,51.201469421400006,4.4237065315
348,51.2299842834,4.4025249481
349,51.2005996704,4.4119000435
350,51.1942405701,4.4184617996
351,51.194396972700005,4.4186601639
352,51.194229126,4.4183783531
353,51.2331848145,4.423603534700001
354,51.192924499499995,4.4100217819
355,51.225856781000005,4.3775935173
356,51.2190933228,4.404671669
357,51.2159576416,4.4258885384
358,51.22838974,4.4393267631999995
359,51.206592559799994,4.4097800255
360,51.194683075,4.4054932594
361,51.2123298645,4.4050364494
362,51.1943130493,4.4183449745
363,51.1944618225,4.4185881615
364,51.201580047600004,4.4278383255
365,51.213634491,4.4413452148
366,51.230529785200005,4.4129734039
367,51.198398590100005,4.4078330994
368,51.235401153599994,4.4158315659
369,51.230136871300004,4.4309868813
370,51.2323951721,4.4029216766
371,51.2313079834,4.4286551476
372,51.2307472229,4.4031515122
373,51.2150154114,4.4375433922
374,51.2158470154,4.4273433685
375,51.2154083252,4.408323288
376,51.2228622437,4.4244732856999995
377,51.2331237793,4.4059166908
378,51.2099647522,4.4469666481
379,51.1944046021,4.4185681343
380,51.22186660770001,4.4204502106
381,51.214179992700004,4.414625167900001
382,51.226654052700006,4.4162049294
383,51.2193107605,4.4187269211
384,51.215385436999995,4.4084634781
385,51.219417572,4.3959550858
386,51.2180099487,4.4264717101999995
387,51.2132148743,4.4169316292000005
388,51.2139930725,4.4276714325
389,51.2152862549,4.4084215164
390,51.227138519300006,4.4064798355
391,51.2275238037,4.4016032219
392,51.204208374,4.4228100776999995
393,51.2033500671,4.4256081581
394,51.229484558100005,4.4017381668
395,51.19421768189999,4.4183831215
396,51.227645874,4.4019832611
397,51.203071594200004,4.4039335251
398,51.194393158000004,4.4186415672
399,51.194286346400006,4.4185051918000005
400,51.2226448059,4.4020032882999995
401,51.2114181519,4.3929300308
402,51.194343566899995,4.4181752205
403,51.207187652600005,4.410586834
404,51.203414916999996,4.4253134728
405,51.20391464229999,4.3893465996
406,51.2033615112,4.425501823399999
407,51.2173233032,4.4246034622
408,51.2345199585,4.4127335548
409,51.2334976196,4.4220166206
410,51.2200279236,4.4495882988
411,51.2182884216,4.4054384232
412,51.2321815491,4.4428334236
413,51.209037780799996,4.3353800774
414,51.2150497437,4.4187483788
415,51.2298431396,4.405693531
416,51.2089080811,4.4083399773
417,51.21277236939999,4.4475164413999995
418,51.20175170899999,4.4226083756
419,51.202156066899995,4.4197616577
420,51.2307624817,4.4027414322
421,51.235023498500006,4.4232435226
422,51.210529327399996,4.4017100334
423,51.206993103,4.4296050072
424,51.2165527344,4.4096517563
425,51.194107055699995,4.4186182022
426,51.2321128845,4.4243564606
427,51.2149391174,4.4375267029000005
428,51.1943130493,4.4185781479
429,51.2345123291,4.4106450081
430,51.2038650513,4.3893232346
431,51.2050476074,4.3883433342
432,51.201850891099994,4.4186015129000005
433,51.2182312012,4.414356708500001
434,51.2060585022,4.4171981812
435,51.2326316833,4.4018101692
436,51.230690002399996,4.4364800453
437,51.203414916999996,4.4255299568
438,51.231754303,4.4198999405
439,51.2085342407,4.4456400871
440,51.2342033386,4.419429779100001
441,51.218620300299996,4.4170951843
442,51.1943054199,4.4185366631
443,51.208904266400005,4.426261425
444,51.2184066772,4.4247984886000005
445,51.2345085144,4.4106349945
446,51.2015190125,4.423514843
447,51.2298698425,4.4136214256
448,51.2352104187,4.4164881706
449,51.208732605,4.4354047775
450,51.221073150600006,4.415233135199999
451,51.200523376499994,4.4217700957999995
452,51.230945587200004,4.4122581482
453,51.203830718999995,4.3931283951
454,51.2354507446,4.4032268524000004
455,51.215869903599994,4.410506725299999
456,51.2250747681,4.4116749764
457,51.201442718500005,4.4237151146
458,51.211017608599995,4.3964214325
459,51.234985351599995,4.4163551331
460,51.2155723572,4.4203414917
461,51.213596343999995,4.4353585243
462,51.2194252014,4.413704872099999
463,51.218208313000005,4.4212751389
464,51.219955444300005,4.405208110799999
465,51.2319755554,4.4050650597
466,51.194484710699996,4.4185647965
467,51.2051734924,4.4192767143000005
468,51.219985961899994,4.4500966072
469,51.2054977417,4.418358326
470,51.2309417725,4.4120049477
471,51.194286346400006,4.4186048507999995
472,51.194480896,4.4188132286
473,51.2325363159,4.4183735848
474,51.2000579834,4.4119400978
475,51.1943397522,4.4179134369
476,51.1943092346,4.4182648658999994
477,51.2300872803,4.4025402069
478,51.2258377075,4.3774318695
479,51.2332839966,4.410200119
480,51.194274902299995,4.4181981087
481,51.2323379517,4.4128785133
482,51.2191314697,4.4042367935
483,51.2200508118,4.4176950455
484,51.2170333862,4.4054999352
485,51.2107582092,4.4242916107
486,51.19480896,4.4010748863
487,51.2155418396,4.408183097799999
488,51.2167663574,4.4000582695
489,51.2182388306,4.4407048225
490,51.2216682434,4.4416332245
491,51.2359352112,4.4176168442
492,51.21459198,4.4430632591000006
493,51.2298774719,4.4228448868
494,51.2090148926,4.4111466408
495,51.208137512200004,4.4258766174
496,51.2280235291,4.4063849449
497,51.215969085699996,4.4088082314
498,51.2273597717,4.4126367569
499,51.2074813843,4.4306201935
500,51.2189865112,4.4214515686
501,51.2161026001,4.4196734428
502,51.1941680908,4.4186248779
503,51.194458007799994,4.4185781479
504,51.2010612488,4.4063549042000005
505,51.227729797399995,4.4374599457
506,51.2184066772,4.4083800316
507,51.2268066406,4.4009199143
508,51.1943817139,4.418610096
509,51.227031707799995,4.4139184952
510,51.204578399700004,4.3920350075
511,51.2064704895,4.403948307
512,51.233291626,4.411251545
513,51.2213783264,4.4191832542
514,51.2252616882,4.4073867798
515,51.210224151599995,4.410513401
516,51.2198295593,4.4094581604
517,51.215480804399995,4.4082832336
518,51.2000312805,4.4143500328
519,51.215251922600004,4.4125332832
520,51.194229126,4.4183964729000005
521,51.1942405701,4.418334960899999
522,51.2026367188,4.4135065079
523,51.2009048462,4.4106550217
524,51.202686309799994,4.396818161000001
525,51.2003707886,4.3912181854000005
526,51.2215461731,4.4082899094
527,51.2097969055,4.4581284523
528,51.210330963100006,4.4094648361
529,51.2284393311,4.4280266762
530,51.2049713135,4.4169898033
531,51.2314796448,4.4423317909
532,51.23449325560001,4.4106283188
533,51.212104797399995,4.4190950394
534,51.2207374573,4.4432983398
535,51.221042633100005,4.4066848755
536,51.2059593201,4.4295868874
537,51.203411102299995,4.4253649712
538,51.200214386000006,4.4114384651
539,51.2095031738,4.41370821
540,51.1942329407,4.4185900688
541,51.2211608887,4.4135150909
542,51.2071380615,4.412240028399999
543,51.234367370600005,4.416946888
544,51.1941413879,4.4186668396
545,51.1906471252,4.3883547783
546,51.199069976800004,4.4144082069
547,51.204792022700005,4.390686512
548,51.2334213257,4.4172849655
549,51.21765518189999,4.4140381813
550,51.1943206787,4.4184451102999995
551,51.2172927856,4.4164247513
552,51.2025032043,4.4199285507
553,51.219085693400004,4.4046616554
554,51.2143783569,4.4258050919
555,51.204257965100005,4.4108681679
556,51.228149414099995,4.4396967888
557,51.210430145299995,4.4186215401
558,51.2107963562,4.422996521
559,51.2171516418,4.4165401459
560,51.203388214099995,4.425526618999999
561,51.231945037799996,4.4123468399000005
562,51.2014923096,4.4239382744
563,51.2306518555,4.4125351906
564,51.2175331116,4.416621685
565,51.2033653259,4.4255466461
566,51.2097663879,4.388854980500001
567,51.2003593445,4.4144797325
568,51.2032966614,4.3893799782
569,51.1942634583,4.4187617302
570,51.227626800500005,4.4034433365
571,51.2316932678,4.4030332565
572,51.2185249329,4.404931545299999
573,51.1936378479,4.4119701386
574,51.2075843811,4.4113616943
575,51.2014961243,4.4237785339
576,51.201625824,4.4237132072000005
577,51.2300949097,4.4310297966
578,51.2265472412,4.4143548012
579,51.2135620117,4.4413051605
580,51.2072982788,4.4200801849
581,51.2190666199,4.4044485092
582,51.225872039799995,4.4046649933
583,51.1938896179,4.4116902351
584,51.207302093500005,4.4035868645
585,51.2062797546,4.3872866631
586,51.1943740845,4.418193340299999
587,51.2304573059,4.4132666588
588,51.2016143799,4.4257750511000005
589,51.2333221436,4.411128521
590,51.218372345,4.4065351486
591,51.2214050293,4.419169902799999
592,51.200595855699994,4.4116635323
593,51.2107200623,4.4075884819
594,51.2264633179,4.4135351181
595,51.216457366899995,4.4253249168
596,51.1943817139,4.4185385704
597,51.2034683228,4.4469232559
598,51.2328033447,4.42740345
599,51.2055511475,4.4177417755
600,51.197910308800004,4.4100117682999995
601,51.214794158900006,4.4355049133
602,51.2145996094,4.4092068672
603,51.2027320862,4.4216132164
604,51.210929870600005,4.4215083122
605,51.224868774399994,4.4540948868
606,51.2005805969,4.4282631874
607,51.2099189758,4.4404916763
608,51.2241783142,4.4398798943
609,51.1983947754,4.4117131233
610,51.201747894300006,4.4199781418
611,51.2322463989,4.4091248512
612,51.20031356810001,4.4044618607
613,51.2028465271,4.4285101891
614,51.2194709778,4.4487199783
615,51.220012664799995,4.4072933197
616,51.214992523199996,4.4134750366
617,51.2031898499,4.4149951935
618,51.1941833496,4.4187269211
619,51.214050293,4.4266648293
620,51.233215332,4.4091901779
621,51.2154083252,4.408168315899999
622,51.1942520142,4.4183368683
623,51.2062911987,4.3875017166
624,51.2024993896,4.4152183533
625,51.208267211899994,4.4190616608
626,51.204856872600004,4.4170098305000005
627,51.2034034729,4.4255318642
628,51.2296981812,4.4014635086
629,51.2319488525,4.4127783775
630,51.2341308594,4.4170565605
631,51.2358016968,4.4170131683
632,51.216716766400005,4.3806967735
633,51.2160873413,4.4099268913
634,51.2062072754,4.3948116302999995
635,51.209037780799996,4.4345197677999995
636,51.2320785522,4.4050183296
637,51.1943817139,4.4185318947
638,51.206699371300004,4.4145851135
639,51.234828949,4.4176797867
640,51.2170295715,4.405081749
641,51.234588623,4.4058318138
642,51.1943054199,4.4186415672
643,51.2146186829,4.4092068672
644,51.2284164429,4.4392580986
645,51.203460693400004,4.425511837
646,51.1941223145,4.4186902046
647,51.2139129639,4.44520998
648,51.2123184204,4.4097232819
649,51.2272720337,4.4382815361
650,51.21326828,4.4131851196
651,51.1941566467,4.4186935425
652,51.2061500549,4.3873147965
653,51.194328308100005,4.4181632996
654,51.2016983032,4.4278883934
655,51.2189025879,4.4051365852
656,51.204826355,4.3946666718000005
657,51.1994552612,4.40067482
658,51.1999893188,4.4115366936000004
659,51.2269744873,4.4019432068
660,51.2320709229,4.405023098
661,51.232372283900006,4.4029984474
662,51.21542358399999,4.4084367752
663,51.2015151978,4.4236598014999995
664,51.2074203491,4.4394316673
665,51.2111625671,4.4260849953
666,51.21524047850001,4.4202833176
667,51.1944732666,4.4180665016
668,51.1944046021,4.4115514755000005
669,51.23132705689999,4.4062399864
670,51.2055091858,4.4174232482999995
671,51.194393158000004,4.4185566902
672,51.2176017761,4.4012598991
673,51.1943626404,4.4185848236
674,51.1963653564,4.4477467537
675,51.194328308100005,4.4182715416
676,51.214096069300005,4.4115300179000005
677,51.1942253113,4.4187431335000005
678,51.2082099915,4.3406848907999995
679,51.208297729499996,4.3406434059
680,51.198581695600005,4.453018188500001
681,51.23553848270001,4.4183535576
682,51.213142395,4.42446661
683,51.2208824158,4.402803421000001
684,51.204780578599994,4.3906068802
685,51.2317237854,4.428863525400001
686,51.213298797600004,4.4161248207
687,51.2155723572,4.4143033028
688,51.218978881800005,4.4195017815
689,51.2192420959,4.404479980500001
690,51.2260780334,4.4007716179
691,51.235961914099995,4.4206733704
692,51.2323799133,4.402926445
693,51.194385528599994,4.4186215401
694,51.2152748108,4.408323288
695,51.2119255066,4.4424800873
696,51.2143135071,4.4205064774
697,51.194152832,4.418815136
698,51.1994972229,4.4160184860000005
699,51.2262535095,4.4367685318
700,51.2137565613,4.4410181045999995
701,51.2056083679,4.3924198151
702,51.2301750183,4.4309134483
703,51.224571228,4.4143800736
704,51.2190933228,4.4046082497
705,51.2271232605,4.4071764946
706,51.2271232605,4.4030818939
707,51.194244384799994,4.418398380299999
708,51.204677581800006,4.3925418854
709,51.233833313000005,4.4031634331000005
710,51.230319976800004,4.437148571
711,51.2059783936,4.4092583656
712,51.232959747299994,4.4217514992
713,51.234249115,4.4059181213
714,51.2271194458,4.405278205899999
715,51.219219207799995,4.4043431282
716,51.2208786011,4.4080715179
717,51.2245750427,4.4009232521
718,51.2281684875,4.4114251137
719,51.2060852051,4.387203216600001
720,51.2299079895,4.4138717651
721,51.1943626404,4.418184757200001
722,51.2353630066,4.4425048828
723,51.1941947937,4.4184298515
724,51.221069335900005,4.40675354
725,51.2296600342,4.4020648003
726,51.203422546400006,4.4255285263
727,51.215320587200004,4.4412465096
728,51.1944618225,4.4185914993
729,51.2014160156,4.4237065315
730,51.23226165770001,4.4051880837
731,51.220451355,4.4418849945
732,51.215675354,4.4259834289999995
733,51.2076034546,4.3948168755
734,51.216255188000005,4.4105415344
735,51.2070426941,4.4118533135
736,51.2306785583,4.4030184746
737,51.214511871300004,4.4362301827
738,51.2059211731,4.4090166092
739,51.214233398400005,4.4184617996
740,51.2273445129,4.4051847458
741,51.2310333252,4.4118685722
742,51.23104858399999,4.4098014832
743,51.2104492188,4.4188485146
744,51.204864502,4.4004797936
745,51.2348403931,4.418586731
746,51.2333869934,4.4058351517
747,51.1940879822,4.4184651375
748,51.2189445496,4.4044065476
749,51.2348861694,4.4237585068000005
750,51.229621887200004,4.4136734009
751,51.2221374512,4.4165401459
752,51.2212371826,4.4060082436000005
753,51.2211914062,4.4593248367000005
754,51.2275543213,4.4022169113
755,51.2180900574,4.4215497971
756,51.1943778992,4.4186000824
757,51.2037239075,4.414986610400001
758,51.194328308100005,4.418594837200001
759,51.2035980225,4.3940749168
760,51.2189979553,4.4044733048
761,51.195293426499994,4.3991751671
762,51.2000007629,4.4143514633
763,51.194248199499995,4.4184017181
764,51.2090835571,4.415766716
765,51.2145881653,4.409308433500001
766,51.230041503900004,4.4018216133
767,51.2235984802,4.403355121600001
768,51.2067909241,4.4232282639
769,51.225009918199994,4.3995499611
770,51.2200202942,4.4148983955
771,51.1941947937,4.4184250832
772,51.227901458699996,4.4021749497
773,51.2021064758,4.4202632904
774,51.213092804,4.4189414978
775,51.2358360291,4.4169883728
776,51.235778808599996,4.4090747832999995
777,51.1942329407,4.4184165001
778,51.2120246887,4.425776481600001
779,51.2139396667,4.4259734154000006
780,51.2100257874,4.3908867836
781,51.194274902299995,4.4182915688
782,51.232414245600005,4.4029102325
783,51.19421768189999,4.4185833931
784,51.2018318176,4.4225649834
785,51.2111854553,4.4103884697
786,51.194328308100005,4.4185934067
787,51.2100296021,4.408706665
788,51.2358703613,4.4162235260000005
789,51.2219047546,4.4161100388
790,51.2034301758,4.4254951476999995
791,51.2091941833,4.4158267975
792,51.2146339417,4.4091849327
793,51.2201843262,4.4429116249
794,51.2275047302,4.4388999939
795,51.195880889899996,4.456019878399999
796,51.203132629399995,4.404026508299999
797,51.2160644531,4.4102101326
798,51.2266616821,4.4053997994
799,51.1945533752,4.4185848236
800,51.2037200928,4.4145183563
801,51.213390350299996,4.4104485512
802,51.1943702698,4.4186649323000005
803,51.210929870600005,4.4233264923
804,51.214508056599996,4.4091715813
805,51.2143135071,4.418674945799999
806,51.2119178772,4.4112849236
807,51.2191734314,4.4050250053
808,51.2331466675,4.4166131019999995
809,51.2104263306,4.423361778299999
810,51.232685089099995,4.4052634239
811,51.194065093999995,4.4117584229
812,51.201084136999995,4.4166698456
813,51.194046020500004,4.4186267853
814,51.210849761999995,4.3941750526
815,51.2162742615,4.4103498459
816,51.230487823500006,4.405333519
817,51.2284126282,4.4020433426
818,51.2271575928,4.4075899124
819,51.2106323242,4.4003515243999995
820,51.1944618225,4.4186282158
821,51.2071037292,4.4037899971
822,51.232273101800004,4.4088850021
823,51.2143135071,4.4110250473
824,51.213607788100006,4.4239883423
825,51.218841552700006,4.4222068787
826,51.213359832799995,4.4111533165
827,51.232089996300004,4.424345016499999
828,51.2100868225,4.4339017868
829,51.2272605896,4.4394497871
830,51.2136154175,4.4228448868
831,51.2271881104,4.404045105
832,51.1946792603,4.4203147888
833,51.2164955139,4.4025468826
834,51.232734680200004,4.4091582298
835,51.2301864624,4.4052581787000005
836,51.2005767822,4.4281816483
837,51.2046928406,4.4106216431
838,51.2014465332,4.4237551689
839,51.2074737549,4.4035835266
840,51.218132018999995,4.4215216637
841,51.2276649475,4.4019351006
842,51.1942367554,4.4185614586
843,51.2054710388,4.4256782532
844,51.2208976746,4.4138751030000005
845,51.196018218999995,4.3983564376999995
